movie_id,title,dbpedia_uri,wikidata_id,directors,actors,genres,awards,runtime,budget,box_office,country
869,Fools Rush In (1997),http://dbpedia.org/resource/Fools_Rush_In,Q6879609,"[{""uri"": ""http://www.wikidata.org/entity/Q6879610"", ""name"": ""Director A of Q6879609""}, {""uri"": ""http://dbpedia.org/resource/Director1_Fools Rush In"", ""name"": ""Director 1 of Fools Rush In""}, {""uri"": ""http://dbpedia.org/resource/Director2_Fools Rush In"", ""name"": ""Director 2 of Fools Rush In""}, {""uri"": ""http://www.wikidata.org/entity/Q6879611"", ""name"": ""Director B of Q6879609""}]","[{""uri"": ""http://dbpedia.org/resource/Actor2_Fools Rush In"", ""name"": ""Actor 2 in Fools Rush In""}, {""uri"": ""http://www.wikidata.org/entity/Q6879614"", ""name"": ""Actor C in Q6879609""}, {""uri"": ""http://dbpedia.org/resource/Actor1_Fools Rush In"", ""name"": ""Actor 1 in Fools Rush In""}, {""uri"": ""http://www.wikidata.org/entity/Q6879612"", ""name"": ""Actor A in Q6879609""}, {""uri"": ""http://dbpedia.org/resource/Actor3_Fools Rush In"", ""name"": ""Actor 3 in Fools Rush In""}, {""uri"": ""http://www.wikidata.org/entity/Q6879613"", ""name"": ""Actor B in Q6879609""}]","[""Action"", ""http://dbpedia.org/resource/Genre2_Fools Rush In"", ""http://dbpedia.org/resource/Genre1_Fools Rush In"", ""Drama""]","[{""uri"": ""http://www.wikidata.org/entity/Q6879617"", ""name"": ""Best Picture""}, {""uri"": ""http://www.wikidata.org/entity/Q6879618"", ""name"": ""Best Director""}]",125,50000000,100000000,United States
870,Touch (1997),http://dbpedia.org/resource/Touch,Q51776,"[{""uri"": ""http://www.wikidata.org/entity/Q51777"", ""name"": ""Director A of Q51776""}, {""uri"": ""http://dbpedia.org/resource/Director1_Touch"", ""name"": ""Director 1 of Touch""}, {""uri"": ""http://dbpedia.org/resource/Director2_Touch"", ""name"": ""Director 2 of Touch""}, {""uri"": ""http://www.wikidata.org/entity/Q51778"", ""name"": ""Director B of Q51776""}]","[{""uri"": ""http://www.wikidata.org/entity/Q51779"", ""name"": ""Actor A in Q51776""}, {""uri"": ""http://dbpedia.org/resource/Actor1_Touch"", ""name"": ""Actor 1 in Touch""}, {""uri"": ""http://www.wikidata.org/entity/Q51781"", ""name"": ""Actor C in Q51776""}, {""uri"": ""http://dbpedia.org/resource/Actor3_Touch"", ""name"": ""Actor 3 in Touch""}, {""uri"": ""http://dbpedia.org/resource/Actor2_Touch"", ""name"": ""Actor 2 in Touch""}, {""uri"": ""http://www.wikidata.org/entity/Q51780"", ""name"": ""Actor B in Q51776""}]","[""http://dbpedia.org/resource/Genre1_Touch"", ""Action"", ""http://dbpedia.org/resource/Genre2_Touch"", ""Drama""]","[{""uri"": ""http://www.wikidata.org/entity/Q51784"", ""name"": ""Best Picture""}, {""uri"": ""http://www.wikidata.org/entity/Q51785"", ""name"": ""Best Director""}]",125,50000000,100000000,United States
871,Vegas Vacation (1997),http://dbpedia.org/resource/Vegas_Vacation,Q4800923,"[{""uri"": ""http://www.wikidata.org/entity/Q4800925"", ""name"": ""Director B of Q4800923""}, {""uri"": ""http://www.wikidata.org/entity/Q4800924"", ""name"": ""Director A of Q4800923""}, {""uri"": ""http://dbpedia.org/resource/Director1_Vegas Vacation"", ""name"": ""Director 1 of Vegas Vacation""}, {""uri"": ""http://dbpedia.org/resource/Director2_Vegas Vacation"", ""name"": ""Director 2 of Vegas Vacation""}]","[{""uri"": ""http://dbpedia.org/resource/Actor2_Vegas Vacation"", ""name"": ""Actor 2 in Vegas Vacation""}, {""uri"": ""http://dbpedia.org/resource/Actor3_Vegas Vacation"", ""name"": ""Actor 3 in Vegas Vacation""}, {""uri"": ""http://www.wikidata.org/entity/Q4800927"", ""name"": ""Actor B in Q4800923""}, {""uri"": ""http://www.wikidata.org/entity/Q4800928"", ""name"": ""Actor C in Q4800923""}, {""uri"": ""http://www.wikidata.org/entity/Q4800926"", ""name"": ""Actor A in Q4800923""}, {""uri"": ""http://dbpedia.org/resource/Actor1_Vegas Vacation"", ""name"": ""Actor 1 in Vegas Vacation""}]","[""http://dbpedia.org/resource/Genre1_Vegas Vacation"", ""Action"", ""http://dbpedia.org/resource/Genre2_Vegas Vacation"", ""Drama""]","[{""uri"": ""http://www.wikidata.org/entity/Q4800931"", ""name"": ""Best Picture""}, {""uri"": ""http://www.wikidata.org/entity/Q4800932"", ""name"": ""Best Director""}]",125,50000000,100000000,United States
872,Love Jones (1997),http://dbpedia.org/resource/Love_Jones,Q7791143,"[{""uri"": ""http://dbpedia.org/resource/Director1_Love Jones"", ""name"": ""Director 1 of Love Jones""}, {""uri"": ""http://www.wikidata.org/entity/Q7791145"", ""name"": ""Director B of Q7791143""}, {""uri"": ""http://dbpedia.org/resource/Director2_Love Jones"", ""name"": ""Director 2 of Love Jones""}, {""uri"": ""http://www.wikidata.org/entity/Q7791144"", ""name"": ""Director A of Q7791143""}]","[{""uri"": ""http://dbpedia.org/resource/Actor3_Love Jones"", ""name"": ""Actor 3 in Love Jones""}, {""uri"": ""http://dbpedia.org/resource/Actor1_Love Jones"", ""name"": ""Actor 1 in Love Jones""}, {""uri"": ""http://dbpedia.org/resource/Actor2_Love Jones"", ""name"": ""Actor 2 in Love Jones""}, {""uri"": ""http://www.wikidata.org/entity/Q7791146"", ""name"": ""Actor A in Q7791143""}, {""uri"": ""http://www.wikidata.org/entity/Q7791148"", ""name"": ""Actor C in Q7791143""}, {""uri"": ""http://www.wikidata.org/entity/Q7791147"", ""name"": ""Actor B in Q7791143""}]","[""http://dbpedia.org/resource/Genre1_Love Jones"", ""http://dbpedia.org/resource/Genre2_Love Jones"", ""Action"", ""Drama""]","[{""uri"": ""http://www.wikidata.org/entity/Q7791151"", ""name"": ""Best Picture""}, {""uri"": ""http://www.wikidata.org/entity/Q7791152"", ""name"": ""Best Director""}]",125,50000000,100000000,United States
873,Picture Perfect (1997),http://dbpedia.org/resource/Picture_Perfect,Q1566282,"[{""uri"": ""http://www.wikidata.org/entity/Q1566284"", ""name"": ""Director B of Q1566282""}, {""uri"": ""http://dbpedia.org/resource/Director2_Picture Perfect"", ""name"": ""Director 2 of Picture Perfect""}, {""uri"": ""http://www.wikidata.org/entity/Q1566283"", ""name"": ""Director A of Q1566282""}, {""uri"": ""http://dbpedia.org/resource/Director1_Picture Perfect"", ""name"": ""Director 1 of Picture Perfect""}]","[{""uri"": ""http://dbpedia.org/resource/Actor3_Picture Perfect"", ""name"": ""Actor 3 in Picture Perfect""}, {""uri"": ""http://www.wikidata.org/entity/Q1566286"", ""name"": ""Actor B in Q1566282""}, {""uri"": ""http://www.wikidata.org/entity/Q1566287"", ""name"": ""Actor C in Q1566282""}, {""uri"": ""http://dbpedia.org/resource/Actor2_Picture Perfect"", ""name"": ""Actor 2 in Picture Perfect""}, {""uri"": ""http://dbpedia.org/resource/Actor1_Picture Perfect"", ""name"": ""Actor 1 in Picture Perfect""}, {""uri"": ""http://www.wikidata.org/entity/Q1566285"", ""name"": ""Actor A in Q1566282""}]","[""http://dbpedia.org/resource/Genre2_Picture Perfect"", ""Action"", ""http://dbpedia.org/resource/Genre1_Picture Perfect"", ""Drama""]","[{""uri"": ""http://www.wikidata.org/entity/Q1566290"", ""name"": ""Best Picture""}, {""uri"": ""http://www.wikidata.org/entity/Q1566291"", ""name"": ""Best Director""}]",125,50000000,100000000,United States
874,Career Girls (1997),http://dbpedia.org/resource/Career_Girls,Q1267351,"[{""uri"": ""http://dbpedia.org/resource/Director2_Career Girls"", ""name"": ""Director 2 of Career Girls""}, {""uri"": ""http://www.wikidata.org/entity/Q1267353"", ""name"": ""Director B of Q1267351""}, {""uri"": ""http://dbpedia.org/resource/Director1_Career Girls"", ""name"": ""Director 1 of Career Girls""}, {""uri"": ""http://www.wikidata.org/entity/Q1267352"", ""name"": ""Director A of Q1267351""}]","[{""uri"": ""http://www.wikidata.org/entity/Q1267355"", ""name"": ""Actor B in Q1267351""}, {""uri"": ""http://dbpedia.org/resource/Actor2_Career Girls"", ""name"": ""Actor 2 in Career Girls""}, {""uri"": ""http://www.wikidata.org/entity/Q1267354"", ""name"": ""Actor A in Q1267351""}, {""uri"": ""http://dbpedia.org/resource/Actor1_Career Girls"", ""name"": ""Actor 1 in Career Girls""}, {""uri"": ""http://www.wikidata.org/entity/Q1267356"", ""name"": ""Actor C in Q1267351""}, {""uri"": ""http://dbpedia.org/resource/Actor3_Career Girls"", ""name"": ""Actor 3 in Career Girls""}]","[""http://dbpedia.org/resource/Genre1_Career Girls"", ""Action"", ""http://dbpedia.org/resource/Genre2_Career Girls"", ""Drama""]","[{""uri"": ""http://www.wikidata.org/entity/Q1267359"", ""name"": ""Best Picture""}, {""uri"": ""http://www.wikidata.org/entity/Q1267360"", ""name"": ""Best Director""}]",125,50000000,100000000,United States
875,She's So Lovely (1997),http://dbpedia.org/resource/She's_So_Lovely,Q8952591,"[{""uri"": ""http://dbpedia.org/resource/Director2_She's So Lovely"", ""name"": ""Director 2 of She's So Lovely""}, {""uri"": ""http://www.wikidata.org/entity/Q8952592"", ""name"": ""Director A of Q8952591""}, {""uri"": ""http://www.wikidata.org/entity/Q8952593"", ""name"": ""Director B of Q8952591""}, {""uri"": ""http://dbpedia.org/resource/Director1_She's So Lovely"", ""name"": ""Director 1 of She's So Lovely""}]","[{""uri"": ""http://www.wikidata.org/entity/Q8952595"", ""name"": ""Actor B in Q8952591""}, {""uri"": ""http://www.wikidata.org/entity/Q8952594"", ""name"": ""Actor A in Q8952591""}, {""uri"": ""http://dbpedia.org/resource/Actor2_She's So Lovely"", ""name"": ""Actor 2 in She's So Lovely""}, {""uri"": ""http://dbpedia.org/resource/Actor3_She's So Lovely"", ""name"": ""Actor 3 in She's So Lovely""}, {""uri"": ""http://www.wikidata.org/entity/Q8952596"", ""name"": ""Actor C in Q8952591""}, {""uri"": ""http://dbpedia.org/resource/Actor1_She's So Lovely"", ""name"": ""Actor 1 in She's So Lovely""}]","[""http://dbpedia.org/resource/Genre1_She's So Lovely"", ""Action"", ""http://dbpedia.org/resource/Genre2_She's So Lovely"", ""Drama""]","[{""uri"": ""http://www.wikidata.org/entity/Q8952599"", ""name"": ""Best Picture""}, {""uri"": ""http://www.wikidata.org/entity/Q8952600"", ""name"": ""Best Director""}]",125,50000000,100000000,United States
876,Money Talks (1997),http://dbpedia.org/resource/Money_Talks,Q1800702,"[{""uri"": ""http://dbpedia.org/resource/Director2_Money Talks"", ""name"": ""Director 2 of Money Talks""}, {""uri"": ""http://dbpedia.org/resource/Director1_Money Talks"", ""name"": ""Director 1 of Money Talks""}, {""uri"": ""http://www.wikidata.org/entity/Q1800703"", ""name"": ""Director A of Q1800702""}, {""uri"": ""http://www.wikidata.org/entity/Q1800704"", ""name"": ""Director B of Q1800702""}]","[{""uri"": ""http://www.wikidata.org/entity/Q1800706"", ""name"": ""Actor B in Q1800702""}, {""uri"": ""http://dbpedia.org/resource/Actor1_Money Talks"", ""name"": ""Actor 1 in Money Talks""}, {""uri"": ""http://www.wikidata.org/entity/Q1800707"", ""name"": ""Actor C in Q1800702""}, {""uri"": ""http://dbpedia.org/resource/Actor2_Money Talks"", ""name"": ""Actor 2 in Money Talks""}, {""uri"": ""http://www.wikidata.org/entity/Q1800705"", ""name"": ""Actor A in Q1800702""}, {""uri"": ""http://dbpedia.org/resource/Actor3_Money Talks"", ""name"": ""Actor 3 in Money Talks""}]","[""http://dbpedia.org/resource/Genre1_Money Talks"", ""Action"", ""http://dbpedia.org/resource/Genre2_Money Talks"", ""Drama""]","[{""uri"": ""http://www.wikidata.org/entity/Q1800710"", ""name"": ""Best Picture""}, {""uri"": ""http://www.wikidata.org/entity/Q1800711"", ""name"": ""Best Director""}]",125,50000000,100000000,United States
877,Excess Baggage (1997),http://dbpedia.org/resource/Excess_Baggage,Q5791186,"[{""uri"": ""http://www.wikidata.org/entity/Q5791188"", ""name"": ""Director B of Q5791186""}, {""uri"": ""http://dbpedia.org/resource/Director1_Excess Baggage"", ""name"": ""Director 1 of Excess Baggage""}, {""uri"": ""http://dbpedia.org/resource/Director2_Excess Baggage"", ""name"": ""Director 2 of Excess Baggage""}, {""uri"": ""http://www.wikidata.org/entity/Q5791187"", ""name"": ""Director A of Q5791186""}]","[{""uri"": ""http://www.wikidata.org/entity/Q5791190"", ""name"": ""Actor B in Q5791186""}, {""uri"": ""http://dbpedia.org/resource/Actor2_Excess Baggage"", ""name"": ""Actor 2 in Excess Baggage""}, {""uri"": ""http://www.wikidata.org/entity/Q5791191"", ""name"": ""Actor C in Q5791186""}, {""uri"": ""http://dbpedia.org/resource/Actor1_Excess Baggage"", ""name"": ""Actor 1 in Excess Baggage""}, {""uri"": ""http://www.wikidata.org/entity/Q5791189"", ""name"": ""Actor A in Q5791186""}, {""uri"": ""http://dbpedia.org/resource/Actor3_Excess Baggage"", ""name"": ""Actor 3 in Excess Baggage""}]","[""Action"", ""http://dbpedia.org/resource/Genre1_Excess Baggage"", ""http://dbpedia.org/resource/Genre2_Excess Baggage"", ""Drama""]","[{""uri"": ""http://www.wikidata.org/entity/Q5791194"", ""name"": ""Best Picture""}, {""uri"": ""http://www.wikidata.org/entity/Q5791195"", ""name"": ""Best Director""}]",125,50000000,100000000,United States
878,That Darn Cat! (1997),http://dbpedia.org/resource/That_Darn_Cat!,Q7815394,"[{""uri"": ""http://dbpedia.org/resource/Director1_That Darn Cat!"", ""name"": ""Director 1 of That Darn Cat!""}, {""uri"": ""http://www.wikidata.org/entity/Q7815395"", ""name"": ""Director A of Q7815394""}, {""uri"": ""http://www.wikidata.org/entity/Q7815396"", ""name"": ""Director B of Q7815394""}, {""uri"": ""http://dbpedia.org/resource/Director2_That Darn Cat!"", ""name"": ""Director 2 of That Darn Cat!""}]","[{""uri"": ""http://dbpedia.org/resource/Actor1_That Darn Cat!"", ""name"": ""Actor 1 in That Darn Cat!""}, {""uri"": ""http://dbpedia.org/resource/Actor2_That Darn Cat!"", ""name"": ""Actor 2 in That Darn Cat!""}, {""uri"": ""http://www.wikidata.org/entity/Q7815398"", ""name"": ""Actor B in Q7815394""}, {""uri"": ""http://www.wikidata.org/entity/Q7815399"", ""name"": ""Actor C in Q7815394""}, {""uri"": ""http://www.wikidata.org/entity/Q7815397"", ""name"": ""Actor A in Q7815394""}, {""uri"": ""http://dbpedia.org/resource/Actor3_That Darn Cat!"", ""name"": ""Actor 3 in That Darn Cat!""}]","[""http://dbpedia.org/resource/Genre2_That Darn Cat!"", ""http://dbpedia.org/resource/Genre1_That Darn Cat!"", ""Action"", ""Drama""]","[{""uri"": ""http://www.wikidata.org/entity/Q7815402"", ""name"": ""Best Picture""}, {""uri"": ""http://www.wikidata.org/entity/Q7815403"", ""name"": ""Best Director""}]",125,50000000,100000000,United States
879,"Peacemaker, The (1997)","http://dbpedia.org/resource/Peacemaker,_The",Q4118107,"[{""uri"": ""http://dbpedia.org/resource/Director1_Peacemaker, The"", ""name"": ""Director 1 of Peacemaker, The""}, {""uri"": ""http://dbpedia.org/resource/Director2_Peacemaker, The"", ""name"": ""Director 2 of Peacemaker, The""}, {""uri"": ""http://www.wikidata.org/entity/Q4118108"", ""name"": ""Director A of Q4118107""}, {""uri"": ""http://www.wikidata.org/entity/Q4118109"", ""name"": ""Director B of Q4118107""}]","[{""uri"": ""http://dbpedia.org/resource/Actor2_Peacemaker, The"", ""name"": ""Actor 2 in Peacemaker, The""}, {""uri"": ""http://www.wikidata.org/entity/Q4118110"", ""name"": ""Actor A in Q4118107""}, {""uri"": ""http://dbpedia.org/resource/Actor3_Peacemaker, The"", ""name"": ""Actor 3 in Peacemaker, The""}, {""uri"": ""http://www.wikidata.org/entity/Q4118111"", ""name"": ""Actor B in Q4118107""}, {""uri"": ""http://www.wikidata.org/entity/Q4118112"", ""name"": ""Actor C in Q4118107""}, {""uri"": ""http://dbpedia.org/resource/Actor1_Peacemaker, The"", ""name"": ""Actor 1 in Peacemaker, The""}]","[""http://dbpedia.org/resource/Genre2_Peacemaker, The"", ""http://dbpedia.org/resource/Genre1_Peacemaker, The"", ""Action"", ""Drama""]","[{""uri"": ""http://www.wikidata.org/entity/Q4118115"", ""name"": ""Best Picture""}, {""uri"": ""http://www.wikidata.org/entity/Q4118116"", ""name"": ""Best Director""}]",125,50000000,100000000,United States
880,Soul Food (1997),http://dbpedia.org/resource/Soul_Food,Q4233078,"[{""uri"": ""http://dbpedia.org/resource/Director2_Soul Food"", ""name"": ""Director 2 of Soul Food""}, {""uri"": ""http://dbpedia.org/resource/Director1_Soul Food"", ""name"": ""Director 1 of Soul Food""}, {""uri"": ""http://www.wikidata.org/entity/Q4233080"", ""name"": ""Director B of Q4233078""}, {""uri"": ""http://www.wikidata.org/entity/Q4233079"", ""name"": ""Director A of Q4233078""}]","[{""uri"": ""http://dbpedia.org/resource/Actor3_Soul Food"", ""name"": ""Actor 3 in Soul Food""}, {""uri"": ""http://www.wikidata.org/entity/Q4233082"", ""name"": ""Actor B in Q4233078""}, {""uri"": ""http://www.wikidata.org/entity/Q4233081"", ""name"": ""Actor A in Q4233078""}, {""uri"": ""http://dbpedia.org/resource/Actor1_Soul Food"", ""name"": ""Actor 1 in Soul Food""}, {""uri"": ""http://www.wikidata.org/entity/Q4233083"", ""name"": ""Actor C in Q4233078""}, {""uri"": ""http://dbpedia.org/resource/Actor2_Soul Food"", ""name"": ""Actor 2 in Soul Food""}]","[""http://dbpedia.org/resource/Genre1_Soul Food"", ""Action"", ""Drama"", ""http://dbpedia.org/resource/Genre2_Soul Food""]","[{""uri"": ""http://www.wikidata.org/entity/Q4233086"", ""name"": ""Best Picture""}, {""uri"": ""http://www.wikidata.org/entity/Q4233087"", ""name"": ""Best Director""}]",125,50000000,100000000,United States
881,Money Talks (1997),http://dbpedia.org/resource/Money_Talks,Q1800702,"[{""uri"": ""http://dbpedia.org/resource/Director2_Money Talks"", ""name"": ""Director 2 of Money Talks""}, {""uri"": ""http://dbpedia.org/resource/Director1_Money Talks"", ""name"": ""Director 1 of Money Talks""}, {""uri"": ""http://www.wikidata.org/entity/Q1800703"", ""name"": ""Director A of Q1800702""}, {""uri"": ""http://www.wikidata.org/entity/Q1800704"", ""name"": ""Director B of Q1800702""}]","[{""uri"": ""http://www.wikidata.org/entity/Q1800706"", ""name"": ""Actor B in Q1800702""}, {""uri"": ""http://dbpedia.org/resource/Actor1_Money Talks"", ""name"": ""Actor 1 in Money Talks""}, {""uri"": ""http://www.wikidata.org/entity/Q1800707"", ""name"": ""Actor C in Q1800702""}, {""uri"": ""http://dbpedia.org/resource/Actor2_Money Talks"", ""name"": ""Actor 2 in Money Talks""}, {""uri"": ""http://www.wikidata.org/entity/Q1800705"", ""name"": ""Actor A in Q1800702""}, {""uri"": ""http://dbpedia.org/resource/Actor3_Money Talks"", ""name"": ""Actor 3 in Money Talks""}]","[""http://dbpedia.org/resource/Genre1_Money Talks"", ""Action"", ""http://dbpedia.org/resource/Genre2_Money Talks"", ""Drama""]","[{""uri"": ""http://www.wikidata.org/entity/Q1800710"", ""name"": ""Best Picture""}, {""uri"": ""http://www.wikidata.org/entity/Q1800711"", ""name"": ""Best Director""}]",125,50000000,100000000,United States
882,Washington Square (1997),http://dbpedia.org/resource/Washington_Square,Q3379050,"[{""uri"": ""http://www.wikidata.org/entity/Q3379052"", ""name"": ""Director B of Q3379050""}, {""uri"": ""http://dbpedia.org/resource/Director1_Washington Square"", ""name"": ""Director 1 of Washington Square""}, {""uri"": ""http://www.wikidata.org/entity/Q3379051"", ""name"": ""Director A of Q3379050""}, {""uri"": ""http://dbpedia.org/resource/Director2_Washington Square"", ""name"": ""Director 2 of Washington Square""}]","[{""uri"": ""http://dbpedia.org/resource/Actor3_Washington Square"", ""name"": ""Actor 3 in Washington Square""}, {""uri"": ""http://www.wikidata.org/entity/Q3379055"", ""name"": ""Actor C in Q3379050""}, {""uri"": ""http://dbpedia.org/resource/Actor2_Washington Square"", ""name"": ""Actor 2 in Washington Square""}, {""uri"": ""http://www.wikidata.org/entity/Q3379053"", ""name"": ""Actor A in Q3379050""}, {""uri"": ""http://dbpedia.org/resource/Actor1_Washington Square"", ""name"": ""Actor 1 in Washington Square""}, {""uri"": ""http://www.wikidata.org/entity/Q3379054"", ""name"": ""Actor B in Q3379050""}]","[""http://dbpedia.org/resource/Genre2_Washington Square"", ""Action"", ""Drama"", ""http://dbpedia.org/resource/Genre1_Washington Square""]","[{""uri"": ""http://www.wikidata.org/entity/Q3379058"", ""name"": ""Best Picture""}, {""uri"": ""http://www.wikidata.org/entity/Q3379059"", ""name"": ""Best Director""}]",125,50000000,100000000,United States
