movie_id,title,dbpedia_uri,wikidata_id
1571,Touki Bouki (Journey of the Hyena) (1973),http://dbpedia.org/resource/Touki_Bouki,Q3356599
1572,Wend Kuuni (God's Gift) (1982),http://dbpedia.org/resource/Wend_Kuuni,Q9412941
1573,Spirits of the Dead (Tre passi nel delirio) (1968),http://dbpedia.org/resource/Spirits_of_the_Dead,Q5751207
1574,Pharaoh's Army (1995),http://dbpedia.org/resource/Pharaoh's_Army,Q5401581
1575,"I, Worst of All (Yo, la peor de todas) (1990)","http://dbpedia.org/resource/I,_Worst_of_All",Q1819332
1576,"Hungarian Fairy Tale, A (1987)","http://dbpedia.org/resource/Hungarian_Fairy_Tale,_A",Q6949952
1577,"Death in the Garden (Mort en ce jardin, La) (1956)",http://dbpedia.org/resource/Death_in_the_Garden,Q6475875
1578,"Collectionneuse, La (1967)","http://dbpedia.org/resource/Collectionneuse,_La",Q2052285
1579,Baton Rouge (1988),http://dbpedia.org/resource/Baton_Rouge,Q4646467
1580,Liebelei (1933),http://dbpedia.org/resource/Liebelei,Q4254329
1581,"Woman in Question, The (1950)","http://dbpedia.org/resource/Woman_in_Question,_The",Q2406880
1582,T-Men (1947),http://dbpedia.org/resource/T-Men,Q4593136
1583,"Invitation, The (Zaproszenie) (1986)","http://dbpedia.org/resource/Invitation,_The",Q3010895
1584,"Symphonie pastorale, La (1946)","http://dbpedia.org/resource/Symphonie_pastorale,_La",Q8928825
1585,American Dream (1990),http://dbpedia.org/resource/American_Dream,Q136925
1586,Lashou shentan (1992),http://dbpedia.org/resource/Lashou_shentan,Q7944716
1587,Terror in a Texas Town (1958),http://dbpedia.org/resource/Terror_in_a_Texas_Town,Q204410
1588,Salut cousin! (1996),http://dbpedia.org/resource/Salut_cousin!,Q4604743
1589,Schizopolis (1996),http://dbpedia.org/resource/Schizopolis,Q7182762
1590,"To Have, or Not (1995)","http://dbpedia.org/resource/To_Have,_or_Not",Q6719472
1591,Duoluo tianshi (1995),http://dbpedia.org/resource/Duoluo_tianshi,Q9741888
1592,"Magic Hour, The (1998)","http://dbpedia.org/resource/Magic_Hour,_The",Q6100085
1593,Death in Brunswick (1991),http://dbpedia.org/resource/Death_in_Brunswick,Q7124756
1594,Everest (1998),http://dbpedia.org/resource/Everest,Q1681721
1595,Shopping (1994),http://dbpedia.org/resource/Shopping,Q7259866
1596,Nemesis 2: Nebula (1995),http://dbpedia.org/resource/Nemesis_2:_Nebula,Q2067771
1597,Romper Stomper (1992),http://dbpedia.org/resource/Romper_Stomper,Q9095264
1598,City of Industry (1997),http://dbpedia.org/resource/City_of_Industry,Q4615513
1599,Someone Else's America (1995),http://dbpedia.org/resource/Someone_Else's_America,Q3916373
1600,Guantanamera (1994),http://dbpedia.org/resource/Guantanamera,Q8315175
1601,Office Killer (1997),http://dbpedia.org/resource/Office_Killer,Q7384232
1602,"Price Above Rubies, A (1998)","http://dbpedia.org/resource/Price_Above_Rubies,_A",Q1677180
1603,Angela (1995),http://dbpedia.org/resource/Angela,Q9537487
1604,He Walked by Night (1948),http://dbpedia.org/resource/He_Walked_by_Night,Q4212896
1605,Love Serenade (1996),http://dbpedia.org/resource/Love_Serenade,Q6068206
1606,Deceiver (1997),http://dbpedia.org/resource/Deceiver,Q6294525
1607,Hurricane Streets (1998),http://dbpedia.org/resource/Hurricane_Streets,Q3529590
1608,Buddy (1997),http://dbpedia.org/resource/Buddy,Q8831594
1609,B*A*P*S (1997),http://dbpedia.org/resource/B*A*P*S,Q4029840
1610,"Truth or Consequences, N.M. (1997)","http://dbpedia.org/resource/Truth_or_Consequences,_N.M.",Q7400491
1611,Intimate Relations (1996),http://dbpedia.org/resource/Intimate_Relations,Q139648
1612,"Leading Man, The (1996)","http://dbpedia.org/resource/Leading_Man,_The",Q9190781
1613,Tokyo Fist (1995),http://dbpedia.org/resource/Tokyo_Fist,Q6140646
1614,"Reluctant Debutante, The (1958)","http://dbpedia.org/resource/Reluctant_Debutante,_The",Q3057141
1615,Warriors of Virtue (1997),http://dbpedia.org/resource/Warriors_of_Virtue,Q7512729
1616,Desert Winds (1995),http://dbpedia.org/resource/Desert_Winds,Q9403387
1617,Hugo Pool (1997),http://dbpedia.org/resource/Hugo_Pool,Q3457089
1618,King of New York (1990),http://dbpedia.org/resource/King_of_New_York,Q6375841
1619,All Things Fair (1996),http://dbpedia.org/resource/All_Things_Fair,Q5782376
1620,"Sixth Man, The (1997)","http://dbpedia.org/resource/Sixth_Man,_The",Q5381232
1621,Butterfly Kiss (1995),http://dbpedia.org/resource/Butterfly_Kiss,Q9042484
1622,"Paris, France (1993)","http://dbpedia.org/resource/Paris,_France",Q725908
1623,"Cérémonie, La (1995)","http://dbpedia.org/resource/Cérémonie,_La",Q641465
1624,Hush (1998),http://dbpedia.org/resource/Hush,Q3411821
1625,Nightwatch (1997),http://dbpedia.org/resource/Nightwatch,Q489714
1626,Nobody Loves Me (Keiner liebt mich) (1994),http://dbpedia.org/resource/Nobody_Loves_Me,Q1853250
1627,"Wife, The (1995)","http://dbpedia.org/resource/Wife,_The",Q9024756
1628,Lamerica (1994),http://dbpedia.org/resource/Lamerica,Q5316504
1629,Nico Icon (1995),http://dbpedia.org/resource/Nico_Icon,Q2871929
1630,"Silence of the Palace, The (Saimt el Qusur) (1994)","http://dbpedia.org/resource/Silence_of_the_Palace,_The",Q1649526
1631,"Slingshot, The (1993)","http://dbpedia.org/resource/Slingshot,_The",Q6106067
1632,Land and Freedom (Tierra y libertad) (1995),http://dbpedia.org/resource/Land_and_Freedom,Q9799614
1633,Á köldum klaka (Cold Fever) (1994),http://dbpedia.org/resource/Á_köldum_klaka,Q1762538
1634,Etz Hadomim Tafus (Under the Domin Tree) (1994),http://dbpedia.org/resource/Etz_Hadomim_Tafus,Q6514017
1635,Two Friends (1986) ,http://dbpedia.org/resource/Two_Friends,Q3385694
1636,Brothers in Trouble (1995),http://dbpedia.org/resource/Brothers_in_Trouble,Q5276130
1637,Girls Town (1996),http://dbpedia.org/resource/Girls_Town,Q2871451
1638,Normal Life (1996),http://dbpedia.org/resource/Normal_Life,Q5898096
1639,Bitter Sugar (Azucar Amargo) (1996),http://dbpedia.org/resource/Bitter_Sugar,Q2957661
1640,"Eighth Day, The (1996)","http://dbpedia.org/resource/Eighth_Day,_The",Q936178
1641,Dadetown (1995),http://dbpedia.org/resource/Dadetown,Q9164458
1642,Some Mother's Son (1996),http://dbpedia.org/resource/Some_Mother's_Son,Q8098048
1643,Angel Baby (1995),http://dbpedia.org/resource/Angel_Baby,Q5205520
1644,Sudden Manhattan (1996),http://dbpedia.org/resource/Sudden_Manhattan,Q9913561
1645,"Butcher Boy, The (1998)","http://dbpedia.org/resource/Butcher_Boy,_The",Q1795510
1646,Men With Guns (1997),http://dbpedia.org/resource/Men_With_Guns,Q8692089
1647,Hana-bi (1997),http://dbpedia.org/resource/Hana-bi,Q1055468
1648,"Niagara, Niagara (1997)","http://dbpedia.org/resource/Niagara,_Niagara",Q9994724
1649,"Big One, The (1997)","http://dbpedia.org/resource/Big_One,_The",Q3333023
1650,"Butcher Boy, The (1998)","http://dbpedia.org/resource/Butcher_Boy,_The",Q1795510
1651,"Spanish Prisoner, The (1997)","http://dbpedia.org/resource/Spanish_Prisoner,_The",Q646416
1652,Temptress Moon (Feng Yue) (1996),http://dbpedia.org/resource/Temptress_Moon,Q1260952
1653,Entertaining Angels: The Dorothy Day Story (1996),http://dbpedia.org/resource/Entertaining_Angels:_The_Dorothy_Day_Story,Q5148679
1654,Chairman of the Board (1998),http://dbpedia.org/resource/Chairman_of_the_Board,Q4194675
1655,"Favor, The (1994)","http://dbpedia.org/resource/Favor,_The",Q3261172
1656,Little City (1998),http://dbpedia.org/resource/Little_City,Q3537099
1657,Target (1995),http://dbpedia.org/resource/Target,Q9173684
1658,"Substance of Fire, The (1996)","http://dbpedia.org/resource/Substance_of_Fire,_The",Q5085990
1659,Getting Away With Murder (1996),http://dbpedia.org/resource/Getting_Away_With_Murder,Q1900130
1660,Small Faces (1995),http://dbpedia.org/resource/Small_Faces,Q5009147
1661,"New Age, The (1994)","http://dbpedia.org/resource/New_Age,_The",Q9128408
1662,Rough Magic (1995),http://dbpedia.org/resource/Rough_Magic,Q3623836
1663,Nothing Personal (1995),http://dbpedia.org/resource/Nothing_Personal,Q7974531
1664,8 Heads in a Duffel Bag (1997),http://dbpedia.org/resource/8_Heads_in_a_Duffel_Bag,Q7336050
1665,"Brother's Kiss, A (1997)","http://dbpedia.org/resource/Brother's_Kiss,_A",Q1486259
1666,Ripe (1996),http://dbpedia.org/resource/Ripe,Q6985865
1667,"Next Step, The (1995)","http://dbpedia.org/resource/Next_Step,_The",Q5889863
1668,Wedding Bell Blues (1996),http://dbpedia.org/resource/Wedding_Bell_Blues,Q32536
1669,MURDER and murder (1996),http://dbpedia.org/resource/MURDER_and_murder,Q5254989
1670,Tainted (1998),http://dbpedia.org/resource/Tainted,Q1184347
1671,"Further Gesture, A (1996)","http://dbpedia.org/resource/Further_Gesture,_A",Q4834821
1672,Kika (1993),http://dbpedia.org/resource/Kika,Q5521155
1673,Mirage (1995),http://dbpedia.org/resource/Mirage,Q6295758
1674,Mamma Roma (1962),http://dbpedia.org/resource/Mamma_Roma,Q8897649
1675,"Sunchaser, The (1996)","http://dbpedia.org/resource/Sunchaser,_The",Q111400
1676,"War at Home, The (1996)","http://dbpedia.org/resource/War_at_Home,_The",Q4565644
1677,Sweet Nothing (1995),http://dbpedia.org/resource/Sweet_Nothing,Q1978204
1678,Mat' i syn (1997),http://dbpedia.org/resource/Mat'_i_syn,Q2268251
1679,B. Monkey (1998),http://dbpedia.org/resource/B._Monkey,Q9374815
1680,Sliding Doors (1998),http://dbpedia.org/resource/Sliding_Doors,Q105605
1681,You So Crazy (1994),http://dbpedia.org/resource/You_So_Crazy,Q3374490
1682,Scream of Stone (Schrei aus Stein) (1991),http://dbpedia.org/resource/Scream_of_Stone,Q582377
